"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Textures/GarageTexture/GarageTexture2_Mat.GarageTexture2_Mat","49","14","14","1","10.570218","0","14"
"/Game/Textures/GarageTexture/GarageTexture_Mat.GarageTexture_Mat","49","31","33","1","28.624641","0","33"
"/Game/Textures/FloorTexture/CheckerFloor_Mat.CheckerFloor_Mat","49","31","33","1","0.000000","0","33"
"/Game/Textures/FloorTexture/BlackandWhiteFloor__2__Mat.BlackandWhiteFloor__2__Mat","49","14","14","1","0.000000","0","14"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","49","23","23","1","27.333761","0","23"
"/Game/MOON/Moon.Moon","49","23","23","1","36.519539","0","23"
"/Game/MOON/Moon-Textura_Mat.Moon-Textura_Mat","49","14","14","1","0.000000","0","14"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","7.281790","0","7"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","5.849885","0","4"
"/Game/Houses/House1/Wood.Wood","49","23","23","1","26.998514","0","23"
"/Game/Houses/House1/WindowMetal.WindowMetal","49","23","23","1","11.443276","0","23"
"/Game/Houses/House1/roof.roof","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/Gutter.Gutter","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/Glass01.Glass01","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/Door.Door","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/Concrete02_basecolor.Concrete02_basecolor","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/Block02.Block02","49","23","23","1","0.000000","0","23"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","61","61","1","27.038963","0","61"
"/Game/MetaHumans/Common/Materials/M_BodySkin.M_BodySkin","49","76","79","1","43.646935","0","79"
